,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
69,2020-04-20,2931.0680141517137,5532.309254037927,17733.325601574932,2931.0680141517137,2931.0680141517137,8532.72752266969,8532.72752266969,8532.72752266969,39.57463485113459,39.57463485113459,39.57463485113459,8493.152887818553,8493.152887818553,8493.152887818553,0.0,0.0,0.0,11463.795536821402
70,2020-04-21,3032.414749590102,4724.760953263997,17746.922351614412,3032.414749590102,3032.414749590102,8295.417569575686,8295.417569575686,8295.417569575686,-27.558388754566575,-27.558388754566575,-27.558388754566575,8322.975958330253,8322.975958330253,8322.975958330253,0.0,0.0,0.0,11327.832319165787
71,2020-04-22,3133.761485028493,4588.548781169347,18026.93965343831,3133.761485028493,3133.761485028493,8264.859820693142,8264.859820693142,8264.859820693142,108.63381918240985,108.63381918240985,108.63381918240985,8156.226001510733,8156.226001510733,8156.226001510733,0.0,0.0,0.0,11398.621305721636
72,2020-04-23,3235.1082204668846,5073.330487894515,17720.12085826575,3235.1082204668846,3235.1082204668846,7956.90914182627,7956.90914182627,7956.90914182627,-34.963253068331234,-34.963253068331234,-34.963253068331234,7991.8723948946,7991.8723948946,7991.8723948946,0.0,0.0,0.0,11192.017362293154
73,2020-04-24,3336.4549559052757,4221.50463206748,17818.843157076783,3336.4549559052757,3336.4549559052757,7834.941797476625,7834.941797476625,7834.941797476625,6.246553665210285,6.246553665210285,6.246553665210285,7828.695243811414,7828.695243811414,7828.695243811414,0.0,0.0,0.0,11171.396753381901
74,2020-04-25,3437.801691343664,4551.273268413317,17581.13724218661,3437.801691343664,3437.801691343664,7633.144142490799,7633.144142490799,7633.144142490799,-32.19119411927306,-32.19119411927306,-32.19119411927306,7665.335336610072,7665.335336610072,7665.335336610072,0.0,0.0,0.0,11070.945833834463
75,2020-04-26,3539.1484267820556,4756.065096886368,17396.62951650342,3539.1484267820556,3539.1484267820556,7440.60580703432,7440.60580703432,7440.60580703432,-59.74217175624687,-59.74217175624687,-59.74217175624687,7500.347978790567,7500.347978790567,7500.347978790567,0.0,0.0,0.0,10979.754233816375
76,2020-04-27,3640.4951622204467,4357.98268998098,17144.90366952168,3640.4951622204467,3640.4951622204467,7371.833678825561,7371.833678825561,7371.833678825561,39.57463485107186,39.57463485107186,39.57463485107186,7332.259043974489,7332.259043974489,7332.259043974489,0.0,0.0,0.0,11012.328841046008
77,2020-04-28,3741.841897658838,4071.6719102016127,17131.155975534006,3741.841897658838,3741.841897658838,7132.063136608135,7132.063136608135,7132.063136608135,-27.55838875456141,-27.55838875456141,-27.55838875456141,7159.621525362697,7159.621525362697,7159.621525362697,0.0,0.0,0.0,10873.905034266973
78,2020-04-29,3843.188633097228,4749.515633870158,17615.744327773777,3843.188633097228,3843.188633097228,7089.704686333097,7089.704686333097,7089.704686333097,108.63381918227263,108.63381918227263,108.63381918227263,6981.0708671508255,6981.0708671508255,6981.0708671508255,0.0,0.0,0.0,10932.893319430324
79,2020-04-30,3944.5353685356176,3523.116760240139,16756.300654778996,3944.5353685356176,3944.5353685356176,6760.414148070475,6760.414148070475,6760.414148070475,-34.963253068583924,-34.963253068583924,-34.963253068583924,6795.377401139058,6795.377401139058,6795.377401139058,0.0,0.0,0.0,10704.949516606091
80,2020-05-01,4045.882103974009,3785.463436729084,17115.54048835725,4045.882103974009,4045.882103974009,6607.740861502098,6607.740861502098,6607.740861502098,6.246553664777646,6.246553664777646,6.246553664777646,6601.49430783732,6601.49430783732,6601.49430783732,0.0,0.0,0.0,10653.622965476106
81,2020-05-02,4147.228839412401,3377.5995538711836,16464.47195436208,4147.228839412401,4147.228839412401,6366.408466700247,6366.408466700247,6366.408466700247,-32.191194119153444,-32.191194119153444,-32.191194119153444,6398.5996608194,6398.5996608194,6398.5996608194,0.0,0.0,0.0,10513.637306112647
82,2020-05-03,4248.57557485079,3552.970300247726,16871.736414897157,4248.57557485079,4248.57557485079,6126.389121889425,6126.389121889425,6126.389121889425,-59.742171755923955,-59.742171755923955,-59.742171755923955,6186.13129364535,6186.13129364535,6186.13129364535,0.0,0.0,0.0,10374.964696740215
83,2020-05-04,4349.92231028918,3796.9797058900344,17202.799021511513,4349.92231028918,4349.92231028918,6003.388079766208,6003.388079766208,6003.388079766208,39.574634851164596,39.574634851164596,39.574634851164596,5963.813444915043,5963.813444915043,5963.813444915043,0.0,0.0,0.0,10353.310390055387
